molecule base {
1 1
C            0.010333630443    -1.661682536154    -0.741445259449
C            1.306101279297    -2.158502647777    -0.330858007325
C            0.502922878076     2.005701298315    -0.415305139358
C            3.059628002973     1.083048025639     0.336192267132
C            3.614051173503    -1.713681255863     0.461651943712
C            1.504291953819     2.896745277665    -0.063174607430
C            2.792075463646     2.426243968836     0.308397376643
H           -2.150101985828    -0.670753099618    -1.815601299848
H           -1.700406033980     1.026172436874    -1.756279571992
H           -0.708717794778    -2.431376423406    -0.996442453150
H           -0.474207354075     2.391208034025    -0.671397547804
H            4.041273582836     0.735420455897     0.626228492565
H            3.824526142887    -1.382523857338     1.480280881907
H            4.393576549977    -1.366732447915    -0.219475226556
H            3.556741255529    -2.797894517841     0.431535031122
H            1.303605401822     3.962741808350    -0.069250398811
H            3.567180026476     3.136331734608     0.575745905608
H           -4.872992204343     0.820350687176     0.190766213480
}
